Id	Print_Name	Inverted_Name
usp	Uspanteco	Uspanteco
usu	Uya	Uya
uta	Otank	Otank
ute	Ute-Southern Paiute	Ute-Southern Paiute
utp	Amba (Solomon Islands)	Amba (Solomon Islands)
utr	Etulo	Etulo
utu	Utu	Utu
uum	Urum	Urum
uun	Kulon-Pazeh	Kulon-Pazeh
uur	Ura (Vanuatu)	Ura (Vanuatu)
uuu	U	U
uve	Fagauvea	Fagauvea
uve	West Uvean	Uvean, West
uvh	Uri	Uri
uvl	Lote	Lote
uwa	Kuku-Uwanh	Kuku-Uwanh
uya	Doko-Uyanga	Doko-Uyanga
uzb	Uzbek	Uzbek
uzn	Northern Uzbek	Uzbek, Northern
uzs	Southern Uzbek	Uzbek, Southern
vaa	Vaagri Booli	Vaagri Booli
vae	Vale	Vale
vaf	Vafsi	Vafsi
vag	Vagla	Vagla
vah	Varhadi-Nagpuri	Varhadi-Nagpuri
vai	Vai	Vai
vaj	Northwestern !Kung	!Kung, Northwestern
vaj	Sekele	Sekele
vaj	Vasekele	Vasekele
val	Vehes	Vehes
vam	Vanimo	Vanimo
van	Valman	Valman
vao	Vao	Vao
vap	Vaiphei	Vaiphei
var	Huarijio	Huarijio
vas	Vasavi	Vasavi
vau	Vanuma	Vanuma
vav	Varli	Varli
vay	Wayu	Wayu
vbb	Southeast Babar	Babar, Southeast
vbk	Southwestern Bontok	Bontok, Southwestern
vec	Venetian	Venetian
ved	Veddah	Veddah
vel	Veluws	Veluws
vem	Vemgo-Mabas	Vemgo-Mabas
ven	Venda	Venda
veo	Ventureño	Ventureño
vep	Veps	Veps
ver	Mom Jango	Mom Jango
vgr	Vaghri	Vaghri
vgt	Flemish Sign Language	Flemish Sign Language
vgt	Vlaamse Gebarentaal	Vlaamse Gebarentaal
vic	Virgin Islands Creole English	Creole English, Virgin Islands
vid	Vidunda	Vidunda
vie	Vietnamese	Vietnamese
vif	Vili	Vili
vig	Viemo	Viemo
vil	Vilela	Vilela
vin	Vinza	Vinza
vis	Vishavan	Vishavan
vit	Viti	Viti
viv	Iduna	Iduna
vka	Kariyarra	Kariyarra
vki	Ija-Zuba	Ija-Zuba
vkj	Kujarge	Kujarge
vkk	Kaur	Kaur
vkl	Kulisusu	Kulisusu
vkm	Kamakan	Kamakan
vko	Kodeoha	Kodeoha
vkp	Korlai Creole Portuguese	Creole Portuguese, Korlai
vkt	Tenggarong Kutai Malay	Malay, Tenggarong Kutai
vku	Kurrama	Kurrama
vlp	Valpei	Valpei
vls	Vlaams	Vlaams
vma	Martuyhunira	Martuyhunira
vmb	Barbaram	Barbaram
vmc	Juxtlahuaca Mixtec	Mixtec, Juxtlahuaca
vmd	Mudu Koraga	Koraga, Mudu
vme	East Masela	Masela, East
vmf	Mainfränkisch	Mainfränkisch
vmg	Lungalunga	Lungalunga
vmh	Maraghei	Maraghei
vmi	Miwa	Miwa
vmj	Ixtayutla Mixtec	Mixtec, Ixtayutla
vmk	Makhuwa-Shirima	Makhuwa-Shirima
vml	Malgana	Malgana
vmm	Mitlatongo Mixtec	Mixtec, Mitlatongo
vmp	Soyaltepec Mazatec	Mazatec, Soyaltepec
vmq	Soyaltepec Mixtec	Mixtec, Soyaltepec
vmr	Marenje	Marenje
vms	Moksela	Moksela
vmu	Muluridyi	Muluridyi
vmv	Valley Maidu	Maidu, Valley
vmw	Makhuwa	Makhuwa
vmx	Tamazola Mixtec	Mixtec, Tamazola
vmy	Ayautla Mazatec	Mazatec, Ayautla
vmz	Mazatlán Mazatec	Mazatec, Mazatlán
vnk	Lovono	Lovono
vnk	Vano	Vano
vnm	Neve'ei	Neve'ei
vnm	Vinmavis	Vinmavis
vnp	Vunapu	Vunapu
vol	Volapük	Volapük
vor	Voro	Voro
vot	Votic	Votic
vra	Vera'a	Vera'a
vro	Võro	Võro
vrs	Varisi	Varisi
vrt	Banam Bay	Banam Bay
vrt	Burmbar	Burmbar
vsi	Moldova Sign Language	Moldova Sign Language
vsl	Venezuelan Sign Language	Venezuelan Sign Language
vsv	Llengua de signes valenciana	Llengua de signes valenciana
vsv	Valencian Sign Language	Valencian Sign Language
vto	Vitou	Vitou
vum	Vumbu	Vumbu
vun	Vunjo	Vunjo
vut	Vute	Vute
vwa	Awa (China)	Awa (China)
waa	Walla Walla	Walla Walla
wab	Wab	Wab
wac	Wasco-Wishram	Wasco-Wishram
wad	Wandamen	Wandamen
wae	Walser	Walser
waf	Wakoná	Wakoná
wag	Wa'ema	Wa'ema
wah	Watubela	Watubela
wai	Wares	Wares
waj	Waffa	Waffa
wal	Wolaitta	Wolaitta
wal	Wolaytta	Wolaytta
wam	Wampanoag	Wampanoag
wan	Wan	Wan
wao	Wappo	Wappo
wap	Wapishana	Wapishana
waq	Wageman	Wageman
war	Waray (Philippines)	Waray (Philippines)
was	Washo	Washo
wat	Kaninuwa	Kaninuwa
wau	Waurá	Waurá
wav	Waka	Waka
waw	Waiwai	Waiwai
wax	Marangis	Marangis
wax	Watam	Watam
way	Wayana	Wayana
waz	Wampur	Wampur
wba	Warao	Warao
wbb	Wabo	Wabo
wbe	Waritai	Waritai
wbf	Wara	Wara
wbh	Wanda	Wanda
wbi	Vwanji	Vwanji
wbj	Alagwa	Alagwa
wbk	Waigali	Waigali
wbl	Wakhi	Wakhi
wbm	Wa	Wa
wbp	Warlpiri	Warlpiri
wbq	Waddar	Waddar
wbr	Wagdi	Wagdi
wbt	Wanman	Wanman
wbv	Wajarri	Wajarri
wbw	Woi	Woi
wca	Yanomámi	Yanomámi
wci	Waci Gbe	Gbe, Waci
wdd	Wandji	Wandji
wdg	Wadaginam	Wadaginam
wdj	Wadjiginy	Wadjiginy
wdk	Wadikali	Wadikali
wdu	Wadjigu	Wadjigu
wdy	Wadjabangayi	Wadjabangayi
wea	Wewaw	Wewaw
wec	Wè Western	Wè Western
wed	Wedau	Wedau
weg	Wergaia	Wergaia
weh	Weh	Weh
wei	Kiunum	Kiunum
wem	Weme Gbe	Gbe, Weme
weo	Wemale	Wemale
wep	Westphalien	Westphalien
wer	Weri	Weri
wes	Cameroon Pidgin	Pidgin, Cameroon
wet	Perai	Perai
weu	Rawngtu Chin	Chin, Rawngtu
wew	Wejewa	Wejewa
wfg	Yafi	Yafi
wfg	Zorop	Zorop
wga	Wagaya	Wagaya
wgb	Wagawaga	Wagawaga
wgg	Wangganguru	Wangganguru
wgi	Wahgi	Wahgi
wgo	Waigeo	Waigeo
wgu	Wirangu	Wirangu
wgy	Warrgamay	Warrgamay
wha	Manusela	Manusela
whg	North Wahgi	Wahgi, North
whk	Wahau Kenyah	Kenyah, Wahau
whu	Wahau Kayan	Kayan, Wahau
wib	Southern Toussian	Toussian, Southern
wic	Wichita	Wichita
wie	Wik-Epa	Wik-Epa
wif	Wik-Keyangan	Wik-Keyangan
wig	Wik-Ngathana	Wik-Ngathana
wih	Wik-Me'anha	Wik-Me'anha
wii	Minidien	Minidien
wij	Wik-Iiyanh	Wik-Iiyanh
wik	Wikalkan	Wikalkan
wil	Wilawila	Wilawila
wim	Wik-Mungkan	Wik-Mungkan
win	Ho-Chunk	Ho-Chunk
wir	Wiraféd	Wiraféd
wiu	Wiru	Wiru
wiv	Vitu	Vitu
wiy	Wiyot	Wiyot
wja	Waja	Waja
wji	Warji	Warji
wka	Kw'adza	Kw'adza
wkb	Kumbaran	Kumbaran
wkd	Mo	Mo
wkd	Wakde	Wakde
wkl	Kalanadi	Kalanadi
wku	Kunduvadi	Kunduvadi
wkw	Wakawaka	Wakawaka
wky	Wangkayutyuru	Wangkayutyuru
wla	Walio	Walio
wlc	Mwali Comorian	Comorian, Mwali
wle	Wolane	Wolane
wlg	Kunbarlang	Kunbarlang
wli	Waioli	Waioli
wlk	Wailaki	Wailaki
wll	Wali (Sudan)	Wali (Sudan)
wlm	Middle Welsh	Welsh, Middle
wln	Walloon	Walloon
wlo	Wolio	Wolio
wlr	Wailapa	Wailapa
wls	Wallisian	Wallisian
wlu	Wuliwuli	Wuliwuli
wlv	Wichí Lhamtés Vejoz	Wichí Lhamtés Vejoz
wlw	Walak	Walak
wlx	Wali (Ghana)	Wali (Ghana)
wly	Waling	Waling
wma	Mawa (Nigeria)	Mawa (Nigeria)
wmb	Wambaya	Wambaya
wmc	Wamas	Wamas
wmd	Mamaindé	Mamaindé
wme	Wambule	Wambule
wmh	Waima'a	Waima'a
wmi	Wamin	Wamin
wmm	Maiwa (Indonesia)	Maiwa (Indonesia)
wmn	Waamwang	Waamwang
wmo	Wom (Papua New Guinea)	Wom (Papua New Guinea)
wms	Wambon	Wambon
wmt	Walmajarri	Walmajarri
wmw	Mwani	Mwani
wmx	Womo	Womo
wnb	Wanambre	Wanambre
wnc	Wantoat	Wantoat
wnd	Wandarang	Wandarang
wne	Waneci	Waneci
wng	Wanggom	Wanggom
wni	Ndzwani Comorian	Comorian, Ndzwani
wnk	Wanukaka	Wanukaka
wnm	Wanggamala	Wanggamala
wnn	Wunumara	Wunumara
wno	Wano	Wano
wnp	Wanap	Wanap
wnu	Usan	Usan
wnw	Wintu	Wintu
wny	Wanyi	Wanyi
woa	Tyaraity	Tyaraity
wob	Wè Northern	Wè Northern
woc	Wogeo	Wogeo
wod	Wolani	Wolani
woe	Woleaian	Woleaian
wof	Gambian Wolof	Wolof, Gambian
wog	Wogamusin	Wogamusin
woi	Kamang	Kamang
wok	Longto	Longto
wol	Wolof	Wolof
wom	Wom (Nigeria)	Wom (Nigeria)
won	Wongo	Wongo
woo	Manombai	Manombai
wor	Woria	Woria
wos	Hanga Hundi	Hanga Hundi
wow	Wawonii	Wawonii
woy	Weyto	Weyto
wpc	Maco	Maco
wra	Warapu	Warapu
wrb	Warluwara	Warluwara
wrd	Warduji	Warduji
wrg	Warungu	Warungu
wrh	Wiradhuri	Wiradhuri
wri	Wariyangga	Wariyangga
wrk	Garrwa	Garrwa
wrl	Warlmanpa	Warlmanpa
wrm	Warumungu	Warumungu
wrn	Warnang	Warnang
wro	Worrorra	Worrorra
wrp	Waropen	Waropen
wrr	Wardaman	Wardaman
wrs	Waris	Waris
wru	Waru	Waru
wrv	Waruna	Waruna
wrw	Gugu Warra	Gugu Warra
wrx	Wae Rana	Wae Rana
wry	Merwari	Merwari
wrz	Waray (Australia)	Waray (Australia)
wsa	Warembori	Warembori
wsi	Wusi	Wusi
wsk	Waskia	Waskia
wsr	Owenia	Owenia
wss	Wasa	Wasa
wsu	Wasu	Wasu
wsv	Wotapuri-Katarqalai	Wotapuri-Katarqalai
wtf	Watiwa	Watiwa
wth	Wathawurrung	Wathawurrung
wti	Berta	Berta
wtk	Watakataui	Watakataui
wtm	Mewati	Mewati
wtw	Wotu	Wotu
wua	Wikngenchera	Wikngenchera
wub	Wunambal	Wunambal
wud	Wudu	Wudu
wuh	Wutunhua	Wutunhua
wul	Silimo	Silimo
wum	Wumbvu	Wumbvu
wun	Bungu	Bungu
wur	Wurrugu	Wurrugu
wut	Wutung	Wutung
wuu	Wu Chinese	Chinese, Wu
wuv	Wuvulu-Aua	Wuvulu-Aua
wux	Wulna	Wulna
wuy	Wauyai	Wauyai
wwa	Waama	Waama
wwb	Wakabunga	Wakabunga
wwo	Dorig	Dorig
wwo	Wetamut	Wetamut
wwr	Warrwa	Warrwa
www	Wawa	Wawa
wxa	Waxianghua	Waxianghua
wxw	Wardandi	Wardandi
wya	Wyandot	Wyandot
wyb	Wangaaybuwan-Ngiyambaa	Wangaaybuwan-Ngiyambaa
wyi	Woiwurrung	Woiwurrung
wym	Wymysorys	Wymysorys
wyr	Wayoró	Wayoró
wyy	Western Fijian	Fijian, Western
xaa	Andalusian Arabic	Arabic, Andalusian
xab	Sambe	Sambe
xac	Kachari	Kachari
xad	Adai	Adai
xae	Aequian	Aequian
xag	Aghwan	Aghwan
xai	Kaimbé	Kaimbé
xaj	Ararandewára	Ararandewára
xal	Kalmyk	Kalmyk
xal	Oirat	Oirat
xam	/Xam	/Xam
xan	Xamtanga	Xamtanga
xao	Khao	Khao
xap	Apalachee	Apalachee
xaq	Aquitanian	Aquitanian
xar	Karami	Karami
xas	Kamas	Kamas
xat	Katawixi	Katawixi
xau	Kauwera	Kauwera
xav	Xavánte	Xavánte
xaw	Kawaiisu	Kawaiisu
xay	Kayan Mahakam	Kayan Mahakam
xba	Kamba (Brazil)	Kamba (Brazil)
xbb	Lower Burdekin	Burdekin, Lower
xbc	Bactrian	Bactrian
xbd	Bindal	Bindal
xbe	Bigambal	Bigambal
xbg	Bunganditj	Bunganditj
xbi	Kombio	Kombio
xbj	Birrpayi	Birrpayi
xbm	Middle Breton	Breton, Middle
xbn	Kenaboi	Kenaboi
xbo	Bolgarian	Bolgarian
xbp	Bibbulman	Bibbulman
xbr	Kambera	Kambera
xbw	Kambiwá	Kambiwá
xbx	Kabixí	Kabixí
xby	Batyala	Batyala
xcb	Cumbric	Cumbric
xcc	Camunic	Camunic
xce	Celtiberian	Celtiberian
xcg	Cisalpine Gaulish	Gaulish, Cisalpine
xch	Chemakum	Chemakum
xch	Chimakum	Chimakum
xcl	Classical Armenian	Armenian, Classical
xcm	Comecrudo	Comecrudo
xcn	Cotoname	Cotoname
xco	Chorasmian	Chorasmian
xcr	Carian	Carian
xct	Classical Tibetan	Tibetan, Classical
xcu	Curonian	Curonian
xcv	Chuvantsy	Chuvantsy
xcw	Coahuilteco	Coahuilteco
xcy	Cayuse	Cayuse
xda	Darkinyung	Darkinyung
xdc	Dacian	Dacian
xdk	Dharuk	Dharuk
xdm	Edomite	Edomite
xdy	Malayic Dayak	Dayak, Malayic
xeb	Eblan	Eblan
xed	Hdi	Hdi
xeg	//Xegwi	//Xegwi
xel	Kelo	Kelo
xem	Kembayan	Kembayan
xep	Epi-Olmec	Epi-Olmec
xer	Xerénte	Xerénte
xes	Kesawai	Kesawai
xet	Xetá	Xetá
xeu	Keoru-Ahia	Keoru-Ahia
xfa	Faliscan	Faliscan
xga	Galatian	Galatian
xgb	Gbin	Gbin
xgd	Gudang	Gudang
xgf	Gabrielino-Fernandeño	Gabrielino-Fernandeño
xgg	Goreng	Goreng
xgi	Garingbal	Garingbal
xgl	Galindan	Galindan
xgm	Dharumbal	Dharumbal
xgm	Guwinmal	Guwinmal
xgr	Garza	Garza
xgu	Unggumi	Unggumi
xgw	Guwa	Guwa
xha	Harami	Harami
xhc	Hunnic	Hunnic
xhd	Hadrami	Hadrami
xhe	Khetrani	Khetrani
xho	Xhosa	Xhosa
xhr	Hernican	Hernican
xht	Hattic	Hattic
xhu	Hurrian	Hurrian
xhv	Khua	Khua
xib	Iberian	Iberian
xii	Xiri	Xiri
xil	Illyrian	Illyrian
xin	Xinca	Xinca
xip	Xipináwa	Xipináwa
xir	Xiriâna	Xiriâna
xis	Kisan	Kisan
xiv	Indus Valley Language	Indus Valley Language
xiy	Xipaya	Xipaya
xjb	Minjungbal	Minjungbal
xjt	Jaitmatang	Jaitmatang
xka	Kalkoti	Kalkoti
xkb	Northern Nago	Nago, Northern
xkc	Kho'ini	Kho'ini
xkd	Mendalam Kayan	Kayan, Mendalam
xke	Kereho	Kereho
xkf	Khengkha	Khengkha
xkg	Kagoro	Kagoro
xkh	Karahawyana	Karahawyana
xki	Kenyan Sign Language	Kenyan Sign Language
xkj	Kajali	Kajali
xkk	Kaco'	Kaco'
xkl	Mainstream Kenyah	Mainstream Kenyah
xkn	Kayan River Kayan	Kayan, Kayan River
xko	Kiorr	Kiorr
xkp	Kabatei	Kabatei
xkq	Koroni	Koroni
xkr	Xakriabá	Xakriabá
xks	Kumbewaha	Kumbewaha
xkt	Kantosi	Kantosi
xku	Kaamba	Kaamba
xkv	Kgalagadi	Kgalagadi
xkw	Kembra	Kembra
xkx	Karore	Karore
xky	Uma' Lasan	Uma' Lasan
xkz	Kurtokha	Kurtokha
xla	Kamula	Kamula
xlb	Loup B	Loup B
xlc	Lycian	Lycian
xld	Lydian	Lydian
xle	Lemnian	Lemnian
xlg	Ligurian (Ancient)	Ligurian (Ancient)
xli	Liburnian	Liburnian
xln	Alanic	Alanic
xlo	Loup A	Loup A
xlp	Lepontic	Lepontic
xls	Lusitanian	Lusitanian
xlu	Cuneiform Luwian	Luwian, Cuneiform
xly	Elymian	Elymian
xma	Mushungulu	Mushungulu
xmb	Mbonga	Mbonga
xmc	Makhuwa-Marrevone	Makhuwa-Marrevone
xmd	Mbudum	Mbudum
xme	Median	Median
xmf	Mingrelian	Mingrelian
xmg	Mengaka	Mengaka
xmh	Kuku-Muminh	Kuku-Muminh
xmj	Majera	Majera
xmk	Ancient Macedonian	Macedonian, Ancient
xml	Malaysian Sign Language	Malaysian Sign Language
xmm	Manado Malay	Malay, Manado
xmn	Manichaean Middle Persian	Persian, Manichaean Middle
xmo	Morerebi	Morerebi
xmp	Kuku-Mu'inh	Kuku-Mu'inh
xmq	Kuku-Mangk	Kuku-Mangk
xmr	Meroitic	Meroitic
xms	Moroccan Sign Language	Moroccan Sign Language
xmt	Matbat	Matbat
xmu	Kamu	Kamu
xmv	Antankarana Malagasy	Malagasy, Antankarana
xmv	Tankarana Malagasy	Malagasy, Tankarana
xmw	Tsimihety Malagasy	Malagasy, Tsimihety
xmx	Maden	Maden
xmy	Mayaguduna	Mayaguduna
xmz	Mori Bawah	Mori Bawah
xna	Ancient North Arabian	North Arabian, Ancient
xnb	Kanakanabu	Kanakanabu
xng	Middle Mongolian	Mongolian, Middle
xnh	Kuanhua	Kuanhua
xni	Ngarigu	Ngarigu
xnk	Nganakarti	Nganakarti
xnn	Northern Kankanay	Kankanay, Northern
xno	Anglo-Norman	Anglo-Norman
xnr	Kangri	Kangri
xns	Kanashi	Kanashi
xnt	Narragansett	Narragansett
xnu	Nukunul	Nukunul
xny	Nyiyaparli	Nyiyaparli
xnz	Kenzi	Kenzi
xnz	Mattoki	Mattoki
xoc	O'chi'chi'	O'chi'chi'
xod	Kokoda	Kokoda
xog	Soga	Soga
xoi	Kominimung	Kominimung
xok	Xokleng	Xokleng
xom	Komo (Sudan)	Komo (Sudan)
xon	Konkomba	Konkomba
xoo	Xukurú	Xukurú
xop	Kopar	Kopar
xor	Korubo	Korubo
xow	Kowaki	Kowaki
xpa	Pirriya	Pirriya
xpc	Pecheneg	Pecheneg
xpe	Liberia Kpelle	Kpelle, Liberia
xpg	Phrygian	Phrygian
xpi	Pictish	Pictish
xpj	Mpalitjanh	Mpalitjanh
xpk	Kulina Pano	Pano, Kulina
xpm	Pumpokol	Pumpokol
xpn	Kapinawá	Kapinawá
xpo	Pochutec	Pochutec
xpp	Puyo-Paekche	Puyo-Paekche
xpq	Mohegan-Pequot	Mohegan-Pequot
xpr	Parthian	Parthian
xps	Pisidian	Pisidian
xpt	Punthamara	Punthamara
xpu	Punic	Punic
xpy	Puyo	Puyo
xqa	Karakhanid	Karakhanid
xqt	Qatabanian	Qatabanian
xra	Krahô	Krahô
xrb	Eastern Karaboro	Karaboro, Eastern
xrd	Gundungurra	Gundungurra
xre	Kreye	Kreye
xrg	Minang	Minang
xri	Krikati-Timbira	Krikati-Timbira
xrm	Armazic	Armazic
xrn	Arin	Arin
xrq	Karranga	Karranga
xrr	Raetic	Raetic
xrt	Aranama-Tamique	Aranama-Tamique
xru	Marriammu	Marriammu
xrw	Karawa	Karawa
xsa	Sabaean	Sabaean
xsb	Sambal	Sambal
xsc	Scythian	Scythian
xsd	Sidetic	Sidetic
xse	Sempan	Sempan
xsh	Shamang	Shamang
xsi	Sio	Sio
xsl	South Slavey	Slavey, South
xsm	Kasem	Kasem
xsn	Sanga (Nigeria)	Sanga (Nigeria)
xso	Solano	Solano
xsp	Silopi	Silopi
xsq	Makhuwa-Saka	Makhuwa-Saka
xsr	Sherpa	Sherpa
xss	Assan	Assan
xsu	Sanumá	Sanumá
xsv	Sudovian	Sudovian
xsy	Saisiyat	Saisiyat
xta	Alcozauca Mixtec	Mixtec, Alcozauca
xtb	Chazumba Mixtec	Mixtec, Chazumba
xtc	Katcha-Kadugli-Miri	Katcha-Kadugli-Miri
xtd	Diuxi-Tilantongo Mixtec	Mixtec, Diuxi-Tilantongo
xte	Ketengban	Ketengban
xtg	Transalpine Gaulish	Gaulish, Transalpine
xth	Yitha Yitha	Yitha Yitha
xti	Sinicahua Mixtec	Mixtec, Sinicahua
xtj	San Juan Teita Mixtec	Mixtec, San Juan Teita
xtl	Tijaltepec Mixtec	Mixtec, Tijaltepec
xtm	Magdalena Peñasco Mixtec	Mixtec, Magdalena Peñasco
xtn	Northern Tlaxiaco Mixtec	Mixtec, Northern Tlaxiaco
xto	Tokharian A	Tokharian A
xtp	San Miguel Piedras Mixtec	Mixtec, San Miguel Piedras
xtq	Tumshuqese	Tumshuqese
xtr	Early Tripuri	Tripuri, Early
xts	Sindihui Mixtec	Mixtec, Sindihui
xtt	Tacahua Mixtec	Mixtec, Tacahua
xtu	Cuyamecalco Mixtec	Mixtec, Cuyamecalco
xtv	Thawa	Thawa
xtw	Tawandê	Tawandê
xty	Yoloxochitl Mixtec	Mixtec, Yoloxochitl
xtz	Tasmanian	Tasmanian
xua	Alu Kurumba	Kurumba, Alu
xub	Betta Kurumba	Kurumba, Betta
xud	Umiida	Umiida
xug	Kunigami	Kunigami
xuj	Jennu Kurumba	Kurumba, Jennu
xul	Ngunawal	Ngunawal
xum	Umbrian	Umbrian
xun	Unggaranggu	Unggaranggu
xuo	Kuo	Kuo
xup	Upper Umpqua	Umpqua, Upper
xur	Urartian	Urartian
xut	Kuthant	Kuthant
xuu	Kxoe	Kxoe
xve	Venetic	Venetic
xvi	Kamviri	Kamviri
xvn	Vandalic	Vandalic
xvo	Volscian	Volscian
xvs	Vestinian	Vestinian
xwa	Kwaza	Kwaza
xwc	Woccon	Woccon
xwd	Wadi Wadi	Wadi Wadi
xwe	Xwela Gbe	Gbe, Xwela
xwg	Kwegu	Kwegu
xwj	Wajuk	Wajuk
xwk	Wangkumara	Wangkumara
xwl	Western Xwla Gbe	Gbe, Western Xwla
xwo	Written Oirat	Oirat, Written
xwr	Kwerba Mamberamo	Kwerba Mamberamo
xwt	Wotjobaluk	Wotjobaluk
xww	Wemba Wemba	Wemba Wemba
xxb	Boro (Ghana)	Boro (Ghana)
xxk	Ke'o	Ke'o
xxm	Minkin	Minkin
xxr	Koropó	Koropó
xxt	Tambora	Tambora
xya	Yaygir	Yaygir
xyb	Yandjibara	Yandjibara
xyj	Mayi-Yapi	Mayi-Yapi
xyk	Mayi-Kulan	Mayi-Kulan
xyl	Yalakalore	Yalakalore
xyt	Mayi-Thakurti	Mayi-Thakurti
xyy	Yorta Yorta	Yorta Yorta
xzh	Zhang-Zhung	Zhang-Zhung
xzm	Zemgalian	Zemgalian
xzp	Ancient Zapotec	Zapotec, Ancient
yaa	Yaminahua	Yaminahua
yab	Yuhup	Yuhup
yac	Pass Valley Yali	Yali, Pass Valley
yad	Yagua	Yagua
yae	Pumé	Pumé
yaf	Yaka (Democratic Republic of Congo)	Yaka (Democratic Republic of Congo)
yag	Yámana	Yámana
yah	Yazgulyam	Yazgulyam
yai	Yagnobi	Yagnobi
yaj	Banda-Yangere	Banda-Yangere
yak	Yakama	Yakama
yal	Yalunka	Yalunka
yam	Yamba	Yamba
yan	Mayangna	Mayangna
yao	Yao	Yao
yap	Yapese	Yapese
yaq	Yaqui	Yaqui
yar	Yabarana	Yabarana
yas	Nugunu (Cameroon)	Nugunu (Cameroon)
yat	Yambeta	Yambeta
yau	Yuwana	Yuwana
yav	Yangben	Yangben
yaw	Yawalapití	Yawalapití
yax	Yauma	Yauma
yay	Agwagwune	Agwagwune
yaz	Lokaa	Lokaa
yba	Yala	Yala
ybb	Yemba	Yemba
ybe	West Yugur	Yugur, West
ybh	Yakha	Yakha
ybi	Yamphu	Yamphu
ybj	Hasha	Hasha
ybk	Bokha	Bokha
ybl	Yukuben	Yukuben
ybm	Yaben	Yaben
ybn	Yabaâna	Yabaâna
ybo	Yabong	Yabong
ybx	Yawiyo	Yawiyo
yby	Yaweyuha	Yaweyuha
ych	Chesu	Chesu
ycl	Lolopo	Lolopo
ycn	Yucuna	Yucuna
ycp	Chepya	Chepya
yda	Yanda	Yanda
ydd	Eastern Yiddish	Yiddish, Eastern
yde	Yangum Dey	Yangum Dey
ydg	Yidgha	Yidgha
ydk	Yoidik	Yoidik
yea	Ravula	Ravula
yec	Yeniche	Yeniche
yee	Yimas	Yimas
yei	Yeni	Yeni
yej	Yevanic	Yevanic
yel	Yela	Yela
yer	Tarok	Tarok
yes	Nyankpa	Nyankpa
yet	Yetfa	Yetfa
yeu	Yerukula	Yerukula
yev	Yapunda	Yapunda
yey	Yeyi	Yeyi
yga	Malyangapa	Malyangapa
ygi	Yiningayi	Yiningayi
ygl	Yangum Gel	Yangum Gel
ygm	Yagomi	Yagomi
ygp	Gepo	Gepo
ygr	Yagaria	Yagaria
ygs	Yolŋu Sign Language	Yolŋu Sign Language
ygu	Yugul	Yugul
ygw	Yagwoia	Yagwoia
yha	Baha Buyang	Buyang, Baha
yhd	Judeo-Iraqi Arabic	Arabic, Judeo-Iraqi
yhl	Hlepho Phowa	Phowa, Hlepho
yhs	Yan-nhaŋu Sign Language	Yan-nhaŋu Sign Language
yia	Yinggarda	Yinggarda
yid	Yiddish	Yiddish
yif	Ache	Ache
yig	Wusa Nasu	Nasu, Wusa
yih	Western Yiddish	Yiddish, Western
yii	Yidiny	Yidiny
yij	Yindjibarndi	Yindjibarndi
yik	Dongshanba Lalo	Lalo, Dongshanba
yil	Yindjilandji	Yindjilandji
yim	Yimchungru Naga	Naga, Yimchungru
yin	Yinchia	Yinchia
yip	Pholo	Pholo
yiq	Miqie	Miqie
yir	North Awyu	Awyu, North
yis	Yis	Yis
yit	Eastern Lalu	Lalu, Eastern
yiu	Awu	Awu
yiv	Northern Nisu	Nisu, Northern
yix	Axi Yi	Yi, Axi
yiz	Azhe	Azhe
yka	Yakan	Yakan
ykg	Northern Yukaghir	Yukaghir, Northern
yki	Yoke	Yoke
ykk	Yakaikeke	Yakaikeke
ykl	Khlula	Khlula
ykm	Kap	Kap
ykn	Kua-nsi	Kua-nsi
yko	Yasa	Yasa
ykr	Yekora	Yekora
ykt	Kathu	Kathu
yku	Kuamasi	Kuamasi
yky	Yakoma	Yakoma
yla	Yaul	Yaul
ylb	Yaleba	Yaleba
yle	Yele	Yele
ylg	Yelogu	Yelogu
yli	Angguruk Yali	Yali, Angguruk
yll	Yil	Yil
ylm	Limi	Limi
yln	Langnian Buyang	Buyang, Langnian
ylo	Naluo Yi	Yi, Naluo
ylr	Yalarnnga	Yalarnnga
ylu	Aribwaung	Aribwaung
yly	Nyâlayu	Nyâlayu
yly	Nyelâyu	Nyelâyu
ymb	Yambes	Yambes
ymc	Southern Muji	Muji, Southern
ymd	Muda	Muda
yme	Yameo	Yameo
ymg	Yamongeri	Yamongeri
ymh	Mili	Mili
ymi	Moji	Moji
ymk	Makwe	Makwe
yml	Iamalele	Iamalele
ymm	Maay	Maay
ymn	Sunum	Sunum
ymn	Yamna	Yamna
ymo	Yangum Mon	Yangum Mon
ymp	Yamap	Yamap
ymq	Qila Muji	Muji, Qila
ymr	Malasar	Malasar
yms	Mysian	Mysian
ymx	Northern Muji	Muji, Northern
ymz	Muzi	Muzi
yna	Aluo	Aluo
ynd	Yandruwandha	Yandruwandha
yne	Lang'e	Lang'e
yng	Yango	Yango
ynk	Naukan Yupik	Yupik, Naukan
ynl	Yangulam	Yangulam
ynn	Yana	Yana
yno	Yong	Yong
ynq	Yendang	Yendang
yns	Yansi	Yansi
ynu	Yahuna	Yahuna
yob	Yoba	Yoba
yog	Yogad	Yogad
yoi	Yonaguni	Yonaguni
yok	Yokuts	Yokuts
yol	Yola	Yola
yom	Yombe	Yombe
yon	Yongkom	Yongkom
yor	Yoruba	Yoruba
